tax_path,kingdom,phylum,class,order,family,genus,species,n_pos_conn,n_neg_conn,group,Label,Middle_depth,N_reads
"90619:s__KMS-5 sp011008935:""species""	90618:g__KMS-5:""genus""	440:f__Rhodobacteraceae:""family""	439:o__Rhodobacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,KMS-5,KMS-5 sp011008935,4,3,Present since modern time,HB_43,0.0,66
"93407:s__UBA6055 sp011523705:""species""	3878:g__UBA6055:""genus""	3877:f__A4b_B:""family""	3876:o__SBR1031:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,SBR1031,A4b,UBA6055,UBA6055 sp011523705,4,1,Present since modern time,HB_43,0.0,68
"99015:s__JABMOQ01 sp013204045:""species""	99014:g__JABMOQ01:""genus""	62264:f__2-02-FULL-58-16_A:""family""	2175:o__Rhodospirillales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,2-02-FULL-58-16,JABMOQ01,JABMOQ01 sp013204045,4,2,Present since modern time,HB_43,0.0,52
"110409:s__S014-19 sp015486785:""species""	110408:g__S014-19:""genus""	74101:f__SLSP01:""family""	74100:o__B4-G1:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,B4-G1,SLSP01,S014-19,S014-19 sp015486785,4,3,Present since modern time,HB_43,0.0,55
"123121:s__UBA5072 sp016926375:""species""	55491:g__UBA5072_A:""genus""	55490:f__UBA10428:""family""	124:o__Bacteroidales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA10428,UBA5072,UBA5072 sp016926375,4,2,Present since modern time,HB_43,0.0,59
"123185:s__JAFGNR01 sp016926915:""species""	123184:g__JAFGNR01:""genus""	74101:f__SLSP01:""family""	74100:o__B4-G1:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,B4-G1,SLSP01,JAFGNR01,JAFGNR01 sp016926915,4,1,Present since modern time,HB_43,0.0,83
"193877:s__Kitasatospora sp000720635:""species""	148472:g__Kitasatospora:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,Kitasatospora sp000720635,4,4,Present since modern time,HB_43,0.0,51
"202273:s__Mycobacterium flavescens_A:""species""	37343:g__Mycobacterium_B:""genus""	37342:f__Mycobacteriaceae:""family""	37341:o__Mycobacteriales:""order""	37340:c__Actinomycetia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium flavescens_A,4,2,Present since modern time,HB_43,0.0,53
"216249:s__Amycolatopsis suaedae:""species""	37541:g__Amycolatopsis:""genus""	37540:f__Pseudonocardiaceae_B:""family""	37341:o__Mycobacteriales:""order""	37340:c__Actinomycetia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis suaedae,4,3,Present since modern time,HB_43,0.0,58
"224007:s__Ornithinibacter aureus:""species""	137473:g__Ornithinibacter:""genus""	4036:f__Dermatophilaceae:""family""	542:o__Actinomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Dermatophilaceae,Ornithinibacter,Ornithinibacter aureus,4,2,Present since modern time,HB_43,0.0,56
"228377:s__Nocardioides ungokensis:""species""	22847:g__Nocardioides:""genus""	6453:f__Nocardioidaceae:""family""	345:o__Propionibacteriales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides ungokensis,4,1,Present since modern time,HB_43,0.0,53
"234530:s__Streptomyces sp016756395:""species""	3648:g__Streptomyces:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp016756395,4,2,Present since modern time,HB_43,0.0,59
"52137:s__UBA1321 sp002306945:""species""	51943:g__UBA1321:""genus""	51942:f__UBA1321:""family""	2898:o__Methylacidiphilales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,UBA1321,UBA1321,UBA1321 sp002306945,4,2,Present since modern time,HB_25,10.5,57
"54122:s__UBA2232 sp002348045:""species""	54121:g__UBA2232:""genus""	9342:f__UBA2200:""family""	9341:o__UBA2200:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,UBA2200,UBA2200,UBA2232,UBA2232 sp002348045,4,1,Present since modern time,HB_25,10.5,56
"58481:s__UBA6240 sp002441445:""species""	58480:g__UBA6240:""genus""	37327:f__Burkholderiaceae_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,UBA6240,UBA6240 sp002441445,4,1,Present since modern time,HB_25,10.5,85
"58534:s__UBA6920 sp002448875:""species""	58533:g__UBA6920:""genus""	58532:f__SG8-11:""family""	58531:o__SG8-11:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,SG8-11,SG8-11,UBA6920,UBA6920 sp002448875,4,4,Present since modern time,HB_25,10.5,71
"58540:s__UBA6898 sp002448975:""species""	22246:g__UBA6898:""genus""	22245:f__UBA6898:""family""	3490:o__Thermodesulfovibrionales:""order""	3489:c__Thermodesulfovibrionia:""class""	702:p__Nitrospirota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA6898,UBA6898,UBA6898 sp002448975,4,2,Present since modern time,HB_25,10.5,70
"58699:s__Brevefilum sp002452315:""species""	1652:g__Brevefilum:""genus""	1651:f__Anaerolineaceae:""family""	943:o__Anaerolineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Brevefilum,Brevefilum sp002452315,4,1,Present since modern time,HB_25,10.5,76
"64362:s__Rhodoferax sp002789915:""species""	4048:g__Rhodoferax:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax,Rhodoferax sp002789915,4,6,Present since modern time,HB_25,10.5,61
"67962:s__Tityobacter terrigena:""species""	67961:g__Tityobacter:""genus""	57004:f__Baltobacteraceae:""family""	57003:o__Baltobacterales:""order""	4899:c__Eremiobacteria:""class""	2373:p__Eremiobacterota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Eremiobacterota,Eremiobacteria,Baltobacterales,Baltobacteraceae,Tityobacter,Tityobacter terrigena,4,5,Present since modern time,HB_25,10.5,52
"68265:s__Terracidiphilus sp003164635:""species""	357:g__Terracidiphilus:""genus""	356:f__Acidobacteriaceae:""family""	355:o__Acidobacteriales:""order""	354:c__Acidobacteriae:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae,Terracidiphilus,Terracidiphilus sp003164635,4,1,Present since modern time,HB_25,10.5,61
"69685:s__SZUA-87 sp003231645:""species""	69684:g__SZUA-87:""genus""	60917:f__UBA11606_A:""family""	3398:o__Acidimicrobiales:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,UBA11606,SZUA-87,SZUA-87 sp003231645,4,4,Present since modern time,HB_25,10.5,73
"74648:s__SURF-27 sp003597995:""species""	74647:g__SURF-27:""genus""	52327:f__UBA1222:""family""	214:o__Dehalococcoidales:""order""	213:c__Dehalococcoidia:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Dehalococcoidia,Dehalococcoidales,UBA1222,SURF-27,SURF-27 sp003597995,4,0,Present since modern time,HB_25,10.5,2349
"90253:s__TC-195 sp010092885:""species""	90252:g__TC-195:""genus""	55714:f__UBA3940_A:""family""	43709:o__Aggregatilineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,Aggregatilineales,UBA3940,TC-195,TC-195 sp010092885,4,0,Present since modern time,HB_25,10.5,65
"90619:s__KMS-5 sp011008935:""species""	90618:g__KMS-5:""genus""	440:f__Rhodobacteraceae:""family""	439:o__Rhodobacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,KMS-5,KMS-5 sp011008935,4,3,Present since modern time,HB_25,10.5,62
"93407:s__UBA6055 sp011523705:""species""	3878:g__UBA6055:""genus""	3877:f__A4b_B:""family""	3876:o__SBR1031:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,SBR1031,A4b,UBA6055,UBA6055 sp011523705,4,1,Present since modern time,HB_25,10.5,61
"94841:s__JAAZAN01 sp012514315:""species""	94840:g__JAAZAN01:""genus""	74191:f__B4-G1:""family""	74100:o__B4-G1:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,B4-G1,B4-G1,JAAZAN01,JAAZAN01 sp012514315,4,0,Present since modern time,HB_25,10.5,67
"123121:s__UBA5072 sp016926375:""species""	55491:g__UBA5072_A:""genus""	55490:f__UBA10428:""family""	124:o__Bacteroidales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA10428,UBA5072,UBA5072 sp016926375,4,2,Present since modern time,HB_25,10.5,98
"123185:s__JAFGNR01 sp016926915:""species""	123184:g__JAFGNR01:""genus""	74101:f__SLSP01:""family""	74100:o__B4-G1:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,B4-G1,SLSP01,JAFGNR01,JAFGNR01 sp016926915,4,1,Present since modern time,HB_25,10.5,65
"216249:s__Amycolatopsis suaedae:""species""	37541:g__Amycolatopsis:""genus""	37540:f__Pseudonocardiaceae_B:""family""	37341:o__Mycobacteriales:""order""	37340:c__Actinomycetia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis suaedae,4,3,Present since modern time,HB_25,10.5,64
"216999:s__Streptomyces hainanensis:""species""	3648:g__Streptomyces:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces hainanensis,4,2,Present since modern time,HB_25,10.5,65
"224007:s__Ornithinibacter aureus:""species""	137473:g__Ornithinibacter:""genus""	4036:f__Dermatophilaceae:""family""	542:o__Actinomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Dermatophilaceae,Ornithinibacter,Ornithinibacter aureus,4,2,Present since modern time,HB_25,10.5,143
"234899:s__Microbispora siamensis:""species""	70468:g__Microbispora:""genus""	902:f__Streptosporangiaceae:""family""	901:o__Streptosporangiales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Microbispora,Microbispora siamensis,4,2,Present since modern time,HB_25,10.5,113
"236357:s__Nocardioides sp017872795:""species""	22847:g__Nocardioides:""genus""	6453:f__Nocardioidaceae:""family""	345:o__Propionibacteriales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp017872795,4,2,Present since modern time,HB_25,10.5,72
"74648:s__SURF-27 sp003597995:""species""	74647:g__SURF-27:""genus""	52327:f__UBA1222:""family""	214:o__Dehalococcoidales:""order""	213:c__Dehalococcoidia:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Dehalococcoidia,Dehalococcoidales,UBA1222,SURF-27,SURF-27 sp003597995,4,0,Present since modern time,HB_26,34.5,1243
"90253:s__TC-195 sp010092885:""species""	90252:g__TC-195:""genus""	55714:f__UBA3940_A:""family""	43709:o__Aggregatilineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,Aggregatilineales,UBA3940,TC-195,TC-195 sp010092885,4,0,Present since modern time,HB_26,34.5,70
"94841:s__JAAZAN01 sp012514315:""species""	94840:g__JAAZAN01:""genus""	74191:f__B4-G1:""family""	74100:o__B4-G1:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,B4-G1,B4-G1,JAAZAN01,JAAZAN01 sp012514315,4,0,Present since modern time,HB_26,34.5,53
"141772:s__JAGXSJ01 sp018333895:""species""	141757:g__JAGXSJ01:""genus""	9158:f__Trueperaceae:""family""	765:o__Deinococcales:""order""	764:c__Deinococci:""class""	763:p__Deinococcota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,JAGXSJ01,JAGXSJ01 sp018333895,4,0,Present since modern time,HB_26,34.5,51
"46839:s__O2-02-FULL-57-9 sp001800015:""species""	46838:g__O2-02-FULL-57-9:""genus""	9012:f__UBA9628:""family""	9011:o__UBA1565:""order""	151:c__Elusimicrobia:""class""	150:p__Elusimicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Elusimicrobiota,Elusimicrobia,UBA1565,UBA9628,O2-02-FULL-57-9,O2-02-FULL-57-9 sp001800015,4,0,Present since modern time,HB_27,64.5,54
"52137:s__UBA1321 sp002306945:""species""	51943:g__UBA1321:""genus""	51942:f__UBA1321:""family""	2898:o__Methylacidiphilales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,UBA1321,UBA1321,UBA1321 sp002306945,4,2,Present since modern time,HB_27,64.5,75
"53192:s__UBA2160 sp002328865:""species""	19979:g__UBA2160:""genus""	2749:f__UBA11138:""family""	2748:o__SAR202:""order""	213:c__Dehalococcoidia:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Dehalococcoidia,SAR202,UBA11138,UBA2160,UBA2160 sp002328865,4,0,Present since modern time,HB_27,64.5,68
"54122:s__UBA2232 sp002348045:""species""	54121:g__UBA2232:""genus""	9342:f__UBA2200:""family""	9341:o__UBA2200:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,UBA2200,UBA2200,UBA2232,UBA2232 sp002348045,4,1,Present since modern time,HB_27,64.5,53
"55808:s__Marinicaulis sp002388885:""species""	44680:g__Marinicaulis:""genus""	2883:f__Parvularculaceae:""family""	1288:o__Caulobacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,Marinicaulis,Marinicaulis sp002388885,4,0,Present since modern time,HB_27,64.5,77
"57441:s__Methylovulum sp002422395:""species""	14064:g__Methylovulum:""genus""	643:f__Methylomonadaceae:""family""	642:o__Methylococcales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylovulum,Methylovulum sp002422395,4,2,Present since modern time,HB_27,64.5,61
