tax_name,tax_path,phylum,class,family,plant_growthform,plant_growthform_sim,indicated_type,tax_label
Acyrthosiphon,"7028:Acyrthosiphon:""genus""	33386:Macrosiphini:""tribe""	133076:Aphidinae:""subfamily""	27482:Aphididae:""family""	33385:Aphidoidea:""superfamily""	33380:Aphidomorpha:""infraorder""	33373:Sternorrhyncha:""suborder""	7524:Hemiptera:""order""	33342:Paraneoptera:""cohort""	33340:Neoptera:""infraclass""	7496:Pterygota:""subclass""	85512:Dicondylia:""clade""	50557:Insecta:""class""	6960:Hexapoda:""subphylum""	197562:Pancrustacea:""clade""	197563:Mandibulata:""clade""	6656:Arthropoda:""phylum""	88770:Panarthropoda:""clade""	1206794:Ecdysozoa:""clade""	33317:Protostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Arthropoda,Insecta,Aphididae,,,,Insecta
Talpa,"9374:Talpa:""genus""	9373:Talpidae:""family""	9362:Eulipotyphla:""order""	314145:Laurasiatheria:""superorder""	1437010:Boreoeutheria:""clade""	9347:Eutheria:""clade""	32525:Theria:""clade""	40674:Mammalia:""class""	32524:Amniota:""clade""	32523:Tetrapoda:""clade""	1338369:Dipnotetrapodomorpha:""clade""	8287:Sarcopterygii:""superclass""	117571:Euteleostomi:""clade""	117570:Teleostomi:""clade""	7776:Gnathostomata:""clade""	7742:Vertebrata:""clade""	89593:Craniata:""subphylum""	7711:Chordata:""phylum""	33511:Deuterostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Chordata,Mammalia,Talpidae,,,,Mammalia
Glyphotaelius,"1271741:Glyphotaelius:""genus""	177673:Limnephilini:""tribe""	177669:Limnephilinae:""subfamily""	50645:Limnephilidae:""family""	41033:Limnephiloidea:""superfamily""	1683728:Plenitentoria:""infraorder""	93875:Integripalpia:""suborder""	30263:Trichoptera:""order""	85604:Amphiesmenoptera:""superorder""	33392:Endopterygota:""cohort""	33340:Neoptera:""infraclass""	7496:Pterygota:""subclass""	85512:Dicondylia:""clade""	50557:Insecta:""class""	6960:Hexapoda:""subphylum""	197562:Pancrustacea:""clade""	197563:Mandibulata:""clade""	6656:Arthropoda:""phylum""	88770:Panarthropoda:""clade""	1206794:Ecdysozoa:""clade""	33317:Protostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Arthropoda,Insecta,Limnephilidae,,,,Insecta
Esox,"8009:Esox:""genus""	8008:Esocidae:""family""	8007:Esociformes:""order""	41705:Protacanthopterygii:""clade""	1489388:Euteleosteomorpha:""cohort""	186625:Clupeocephala:""no rank""	1489341:Osteoglossocephalai:""clade""	32443:Teleostei:""infraclass""	41665:Neopterygii:""subclass""	186623:Actinopteri:""class""	7898:Actinopterygii:""superclass""	117571:Euteleostomi:""clade""	117570:Teleostomi:""clade""	7776:Gnathostomata:""clade""	7742:Vertebrata:""clade""	89593:Craniata:""subphylum""	7711:Chordata:""phylum""	33511:Deuterostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Chordata,Actinopteri,Esocidae,,,,Actinopteri
Gaeumannomyces,"29849:Gaeumannomyces:""genus""	81093:Magnaporthaceae:""family""	639021:Magnaporthales:""order""	222544:Sordariomycetidae:""subclass""	147550:Sordariomycetes:""class""	715989:sordariomyceta:""clade""	716546:leotiomyceta:""clade""	147538:Pezizomycotina:""subphylum""	716545:saccharomyceta:""clade""	4890:Ascomycota:""phylum""	451864:Dikarya:""subkingdom""	4751:Fungi:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Ascomycota,Sordariomycetes,Magnaporthaceae,,,,Sordariomycetes
Balearica,"30413:Balearica:""genus""	9109:Gruidae:""family""	9108:Gruiformes:""order""	8825:Neognathae:""infraclass""	8782:Aves:""class""	436492:Coelurosauria:""clade""	436491:Theropoda:""clade""	436489:Saurischia:""clade""	436486:Dinosauria:""clade""	8492:Archosauria:""clade""	1329799:Archelosauria:""clade""	32561:Sauria:""clade""	8457:Sauropsida:""clade""	32524:Amniota:""clade""	32523:Tetrapoda:""clade""	1338369:Dipnotetrapodomorpha:""clade""	8287:Sarcopterygii:""superclass""	117571:Euteleostomi:""clade""	117570:Teleostomi:""clade""	7776:Gnathostomata:""clade""	7742:Vertebrata:""clade""	89593:Craniata:""subphylum""	7711:Chordata:""phylum""	33511:Deuterostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Chordata,Aves,Gruidae,,,,Aves
Chroococcidiopsis,"54298:Chroococcidiopsis:""genus""	1890528:Chroococcidiopsidaceae:""family""	1890505:Chroococcidiopsidales:""order""	1117:Cyanobacteria:""phylum""	1798711:Cyanobacteria/Melainabacteria group:""clade""	1783272:Terrabacteria group:""clade""	2:Bacteria:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Cyanobacteria,"""no rank""",Chroococcidiopsidaceae,,,,Cyanobacteria
Spiniferodinium,"673112:Spiniferodinium:""genus""	425788:Phytodiniaceae:""family""	27937:Phytodiniales:""order""	2864:Dinophyceae:""class""	33630:Alveolata:""clade""	2698737:Sar:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""","""no rank""",Dinophyceae,Phytodiniaceae,,,,Dinophyceae
Scherffelia,"3189:Scherffelia:""genus""	35429:Chlorodendraceae:""family""	35426:Chlorodendrales:""order""	1524962:Chlorodendrophyceae:""class""	2692248:core chlorophytes:""clade""	3041:Chlorophyta:""phylum""	33090:Viridiplantae:""kingdom""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Chlorophyta,Chlorodendrophyceae,Chlorodendraceae,,,,Chlorodendrophyceae
Fusarium,"5506:Fusarium:""genus""	110618:Nectriaceae:""family""	5125:Hypocreales:""order""	222543:Hypocreomycetidae:""subclass""	147550:Sordariomycetes:""class""	715989:sordariomyceta:""clade""	716546:leotiomyceta:""clade""	147538:Pezizomycotina:""subphylum""	716545:saccharomyceta:""clade""	4890:Ascomycota:""phylum""	451864:Dikarya:""subkingdom""	4751:Fungi:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Ascomycota,Sordariomycetes,Nectriaceae,,,,Sordariomycetes
Anguilla,"7935:Anguilla:""genus""	7934:Anguillidae:""family""	7933:Anguilliformes:""order""	32521:Elopomorpha:""clade""	186624:Elopocephala:""clade""	1489340:Elopocephalai:""clade""	32443:Teleostei:""infraclass""	41665:Neopterygii:""subclass""	186623:Actinopteri:""class""	7898:Actinopterygii:""superclass""	117571:Euteleostomi:""clade""	117570:Teleostomi:""clade""	7776:Gnathostomata:""clade""	7742:Vertebrata:""clade""	89593:Craniata:""subphylum""	7711:Chordata:""phylum""	33511:Deuterostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Chordata,Actinopteri,Anguillidae,,,,Actinopteri
Erinaceus,"9364:Erinaceus:""genus""	30577:Erinaceinae:""subfamily""	9363:Erinaceidae:""family""	9362:Eulipotyphla:""order""	314145:Laurasiatheria:""superorder""	1437010:Boreoeutheria:""clade""	9347:Eutheria:""clade""	32525:Theria:""clade""	40674:Mammalia:""class""	32524:Amniota:""clade""	32523:Tetrapoda:""clade""	1338369:Dipnotetrapodomorpha:""clade""	8287:Sarcopterygii:""superclass""	117571:Euteleostomi:""clade""	117570:Teleostomi:""clade""	7776:Gnathostomata:""clade""	7742:Vertebrata:""clade""	89593:Craniata:""subphylum""	7711:Chordata:""phylum""	33511:Deuterostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Chordata,Mammalia,Erinaceidae,,,,Mammalia
Sciurus,"10001:Sciurus:""genus""	337752:Sciurini:""tribe""	9991:Sciurinae:""subfamily""	55153:Sciuridae:""family""	33553:Sciuromorpha:""suborder""	9989:Rodentia:""order""	314147:Glires:""clade""	314146:Euarchontoglires:""superorder""	1437010:Boreoeutheria:""clade""	9347:Eutheria:""clade""	32525:Theria:""clade""	40674:Mammalia:""class""	32524:Amniota:""clade""	32523:Tetrapoda:""clade""	1338369:Dipnotetrapodomorpha:""clade""	8287:Sarcopterygii:""superclass""	117571:Euteleostomi:""clade""	117570:Teleostomi:""clade""	7776:Gnathostomata:""clade""	7742:Vertebrata:""clade""	89593:Craniata:""subphylum""	7711:Chordata:""phylum""	33511:Deuterostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Chordata,Mammalia,Sciuridae,,,,Mammalia
Epinotia,"29054:Epinotia:""genus""	581385:Eucosmini:""tribe""	81687:Olethreutinae:""subfamily""	7139:Tortricidae:""family""	37568:Tortricoidea:""superfamily""	104430:Apoditrysia:""clade""	37567:Ditrysia:""clade""	41197:Heteroneura:""parvorder""	41196:Neolepidoptera:""infraorder""	41191:Glossata:""suborder""	7088:Lepidoptera:""order""	85604:Amphiesmenoptera:""superorder""	33392:Endopterygota:""cohort""	33340:Neoptera:""infraclass""	7496:Pterygota:""subclass""	85512:Dicondylia:""clade""	50557:Insecta:""class""	6960:Hexapoda:""subphylum""	197562:Pancrustacea:""clade""	197563:Mandibulata:""clade""	6656:Arthropoda:""phylum""	88770:Panarthropoda:""clade""	1206794:Ecdysozoa:""clade""	33317:Protostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Arthropoda,Insecta,Tortricidae,,,,Insecta
Erithacus,"36283:Erithacus:""genus""	9183:Turdidae:""family""	9126:Passeriformes:""order""	8825:Neognathae:""infraclass""	8782:Aves:""class""	436492:Coelurosauria:""clade""	436491:Theropoda:""clade""	436489:Saurischia:""clade""	436486:Dinosauria:""clade""	8492:Archosauria:""clade""	1329799:Archelosauria:""clade""	32561:Sauria:""clade""	8457:Sauropsida:""clade""	32524:Amniota:""clade""	32523:Tetrapoda:""clade""	1338369:Dipnotetrapodomorpha:""clade""	8287:Sarcopterygii:""superclass""	117571:Euteleostomi:""clade""	117570:Teleostomi:""clade""	7776:Gnathostomata:""clade""	7742:Vertebrata:""clade""	89593:Craniata:""subphylum""	7711:Chordata:""phylum""	33511:Deuterostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Chordata,Aves,Turdidae,,,,Aves
Choricystis,"41299:Choricystis:""genus""	2682734:Choricystis clade:""clade""	75981:Trebouxiophyceae incertae sedis:""no rank""	75966:Trebouxiophyceae:""class""	2692248:core chlorophytes:""clade""	3041:Chlorophyta:""phylum""	33090:Viridiplantae:""kingdom""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Chlorophyta,Trebouxiophyceae,"""no rank""",,,,Trebouxiophyceae
Tenthredo,"112291:Tenthredo:""genus""	112287:Tenthredininae:""subfamily""	27532:Tenthredinidae:""family""	85772:Tenthredinoidea:""superfamily""	7399:Hymenoptera:""order""	33392:Endopterygota:""cohort""	33340:Neoptera:""infraclass""	7496:Pterygota:""subclass""	85512:Dicondylia:""clade""	50557:Insecta:""class""	6960:Hexapoda:""subphylum""	197562:Pancrustacea:""clade""	197563:Mandibulata:""clade""	6656:Arthropoda:""phylum""	88770:Panarthropoda:""clade""	1206794:Ecdysozoa:""clade""	33317:Protostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Arthropoda,Insecta,Tenthredinidae,,,,Insecta
Diaphanosoma,"117531:Diaphanosoma:""genus""	77654:Sididae:""family""	116560:Ctenopoda:""infraorder""	6665:Cladocera:""suborder""	84337:Diplostraca:""order""	116557:Phyllopoda:""subclass""	6658:Branchiopoda:""class""	6657:Crustacea:""subphylum""	197562:Pancrustacea:""clade""	197563:Mandibulata:""clade""	6656:Arthropoda:""phylum""	88770:Panarthropoda:""clade""	1206794:Ecdysozoa:""clade""	33317:Protostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Arthropoda,Branchiopoda,Sididae,,,,Branchiopoda
Phosphuga,"414933:Phosphuga:""genus""	82881:Silphinae:""subfamily""	57514:Silphidae:""family""	75543:Staphylinoidea:""superfamily""	41085:Staphyliniformia:""infraorder""	41084:Polyphaga:""suborder""	7041:Coleoptera:""order""	33392:Endopterygota:""cohort""	33340:Neoptera:""infraclass""	7496:Pterygota:""subclass""	85512:Dicondylia:""clade""	50557:Insecta:""class""	6960:Hexapoda:""subphylum""	197562:Pancrustacea:""clade""	197563:Mandibulata:""clade""	6656:Arthropoda:""phylum""	88770:Panarthropoda:""clade""	1206794:Ecdysozoa:""clade""	33317:Protostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Arthropoda,Insecta,Silphidae,,,,Insecta
Heterocope,"555046:Heterocope:""genus""	88013:Temoridae:""family""	6833:Calanoida:""order""	116570:Gymnoplea:""superorder""	116569:Neocopepoda:""infraclass""	6830:Copepoda:""subclass""	72037:Hexanauplia:""class""	2172821:Multicrustacea:""superclass""	6657:Crustacea:""subphylum""	197562:Pancrustacea:""clade""	197563:Mandibulata:""clade""	6656:Arthropoda:""phylum""	88770:Panarthropoda:""clade""	1206794:Ecdysozoa:""clade""	33317:Protostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Arthropoda,Hexanauplia,Temoridae,,,,Hexanauplia
Hygrocybe,"51006:Hygrocybe:""genus""	51005:Hygrophoraceae:""family""	5338:Agaricales:""order""	452333:Agaricomycetidae:""subclass""	155619:Agaricomycetes:""class""	5302:Agaricomycotina:""subphylum""	5204:Basidiomycota:""phylum""	451864:Dikarya:""subkingdom""	4751:Fungi:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Basidiomycota,Agaricomycetes,Hygrophoraceae,,,,Agaricomycetes
Mollisia,"86026:Mollisia:""genus""	2755564:Mollisiaceae:""family""	5178:Helotiales:""order""	147548:Leotiomycetes:""class""	715989:sordariomyceta:""clade""	716546:leotiomyceta:""clade""	147538:Pezizomycotina:""subphylum""	716545:saccharomyceta:""clade""	4890:Ascomycota:""phylum""	451864:Dikarya:""subkingdom""	4751:Fungi:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Ascomycota,Leotiomycetes,Mollisiaceae,,,,Leotiomycetes
Sheathia,"1486645:Sheathia:""genus""	31371:Batrachospermaceae:""family""	31370:Batrachospermales:""order""	2045258:Nemaliophycidae:""subclass""	2806:Florideophyceae:""class""	2763:Rhodophyta:""phylum""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Rhodophyta,Florideophyceae,Batrachospermaceae,,,,Florideophyceae
Eubosmina,"200858:Eubosmina:""genus""	27401:Bosminidae:""family""	116561:Anomopoda:""infraorder""	6665:Cladocera:""suborder""	84337:Diplostraca:""order""	116557:Phyllopoda:""subclass""	6658:Branchiopoda:""class""	6657:Crustacea:""subphylum""	197562:Pancrustacea:""clade""	197563:Mandibulata:""clade""	6656:Arthropoda:""phylum""	88770:Panarthropoda:""clade""	1206794:Ecdysozoa:""clade""	33317:Protostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Arthropoda,Branchiopoda,Bosminidae,,,,Branchiopoda
Cosmia,"116125:Cosmia:""genus""	116124:Ipimorphinae:""subfamily""	7100:Noctuidae:""family""	37570:Noctuoidea:""superfamily""	104431:Obtectomera:""clade""	37567:Ditrysia:""clade""	41197:Heteroneura:""parvorder""	41196:Neolepidoptera:""infraorder""	41191:Glossata:""suborder""	7088:Lepidoptera:""order""	85604:Amphiesmenoptera:""superorder""	33392:Endopterygota:""cohort""	33340:Neoptera:""infraclass""	7496:Pterygota:""subclass""	85512:Dicondylia:""clade""	50557:Insecta:""class""	6960:Hexapoda:""subphylum""	197562:Pancrustacea:""clade""	197563:Mandibulata:""clade""	6656:Arthropoda:""phylum""	88770:Panarthropoda:""clade""	1206794:Ecdysozoa:""clade""	33317:Protostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Arthropoda,Insecta,Noctuidae,,,,Insecta
Lutra,"9656:Lutra:""genus""	169417:Lutrinae:""subfamily""	9655:Mustelidae:""family""	379584:Caniformia:""suborder""	33554:Carnivora:""order""	314145:Laurasiatheria:""superorder""	1437010:Boreoeutheria:""clade""	9347:Eutheria:""clade""	32525:Theria:""clade""	40674:Mammalia:""class""	32524:Amniota:""clade""	32523:Tetrapoda:""clade""	1338369:Dipnotetrapodomorpha:""clade""	8287:Sarcopterygii:""superclass""	117571:Euteleostomi:""clade""	117570:Teleostomi:""clade""	7776:Gnathostomata:""clade""	7742:Vertebrata:""clade""	89593:Craniata:""subphylum""	7711:Chordata:""phylum""	33511:Deuterostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Chordata,Mammalia,Mustelidae,,,,Mammalia
Cervus,"9859:Cervus:""genus""	34878:Cervinae:""subfamily""	9850:Cervidae:""family""	35500:Pecora:""infraorder""	9845:Ruminantia:""suborder""	91561:Artiodactyla:""order""	314145:Laurasiatheria:""superorder""	1437010:Boreoeutheria:""clade""	9347:Eutheria:""clade""	32525:Theria:""clade""	40674:Mammalia:""class""	32524:Amniota:""clade""	32523:Tetrapoda:""clade""	1338369:Dipnotetrapodomorpha:""clade""	8287:Sarcopterygii:""superclass""	117571:Euteleostomi:""clade""	117570:Teleostomi:""clade""	7776:Gnathostomata:""clade""	7742:Vertebrata:""clade""	89593:Craniata:""subphylum""	7711:Chordata:""phylum""	33511:Deuterostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Chordata,Mammalia,Cervidae,,,,Mammalia
Amphipyra,"56365:Amphipyra:""genus""	95182:Amphipyrinae:""subfamily""	7100:Noctuidae:""family""	37570:Noctuoidea:""superfamily""	104431:Obtectomera:""clade""	37567:Ditrysia:""clade""	41197:Heteroneura:""parvorder""	41196:Neolepidoptera:""infraorder""	41191:Glossata:""suborder""	7088:Lepidoptera:""order""	85604:Amphiesmenoptera:""superorder""	33392:Endopterygota:""cohort""	33340:Neoptera:""infraclass""	7496:Pterygota:""subclass""	85512:Dicondylia:""clade""	50557:Insecta:""class""	6960:Hexapoda:""subphylum""	197562:Pancrustacea:""clade""	197563:Mandibulata:""clade""	6656:Arthropoda:""phylum""	88770:Panarthropoda:""clade""	1206794:Ecdysozoa:""clade""	33317:Protostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Arthropoda,Insecta,Noctuidae,,,,Insecta
Anas,"8835:Anas:""genus""	2068716:Anatinae:""subfamily""	8830:Anatidae:""family""	8826:Anseriformes:""order""	1549675:Galloanserae:""superorder""	8825:Neognathae:""infraclass""	8782:Aves:""class""	436492:Coelurosauria:""clade""	436491:Theropoda:""clade""	436489:Saurischia:""clade""	436486:Dinosauria:""clade""	8492:Archosauria:""clade""	1329799:Archelosauria:""clade""	32561:Sauria:""clade""	8457:Sauropsida:""clade""	32524:Amniota:""clade""	32523:Tetrapoda:""clade""	1338369:Dipnotetrapodomorpha:""clade""	8287:Sarcopterygii:""superclass""	117571:Euteleostomi:""clade""	117570:Teleostomi:""clade""	7776:Gnathostomata:""clade""	7742:Vertebrata:""clade""	89593:Craniata:""subphylum""	7711:Chordata:""phylum""	33511:Deuterostomia:""clade""	33213:Bilateria:""clade""	6072:Eumetazoa:""clade""	33208:Metazoa:""kingdom""	33154:Opisthokonta:""clade""	2759:Eukaryota:""superkingdom""	131567:cellular organisms:""no rank""	1:root:""no rank""",Chordata,Aves,Anatidae,,,,Aves
